report_year,n_success_calls,n_nonzero_calls,share_nonzero_calls,mean_elapsed_s,mean_prompt_tokens_api,mean_completion_tokens_api,mean_total_tokens_api,total_rows_normalized,mean_rows_normalized,mean_rows_nonzero_only,n_docs,mean_index_elapsed_s,mean_retrieval_elapsed_s,mean_extraction_elapsed_sum_s,mean_doc_total_elapsed_s,mean_n_index_chunks,mean_n_retrieved_chunks,mean_coverage_ratio,share_topk_capped_docs,share_retrieved_all_chunks
2023,1433,587,0.4096301465457083,3.0199353893928826,1655.7487787857642,131.68527564549896,1787.4340544312631,2886,2.013956734124215,4.916524701873935,185,0.02370078918918919,0.5730609621621622,23.39225618918919,25.814182821621618,31.135135135135137,7.745945945945946,0.400077802554492,0.8972972972972973,0.10270270270270271
2024,262,124,0.4732824427480916,3.611193816793893,1602.2519083969466,188.1946564885496,1790.4465648854962,881,3.3625954198473282,7.104838709677419,35,0.030925085714285715,0.5545597714285714,27.032365,29.251670257142862,29.257142857142856,7.485714285714286,0.8045018591658276,0.4857142857142857,0.5142857142857142
