slug,company,company_name_full,report_year,source_md,status,error_stage,error_message,rebuild_index,top_k_requested,w_bm25,w_emb,n_queries,n_index_chunks,n_retrieved_chunks,index_elapsed_s,retrieval_elapsed_s,extraction_elapsed_sum_s,doc_total_elapsed_s,n_llm_calls_ok,n_llm_calls_error
andritz_ag,Andritz AG,Andritz AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\andritz_ag\2023\focused\andritz_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,7,7,0.014319,0.372252,20.929608,22.847875,7,0
audax_renovables_s_a,"Audax Renovables, S.A.","Audax Renovables, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\audax_renovables_s_a\2023\focused\audax_renovables_s_a_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,7,7,0.008,0.342405,16.466983,18.377274,7,0
azkoyen_s_a,"Azkoyen, S.A.","Azkoyen, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\azkoyen_s_a\2023\focused\azkoyen_s_a_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,8,8,0.013658,0.384472,16.056723,18.424775,8,0
bawag_group_ag,BAWAG Group AG,BAWAG Group AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\bawag_group_ag\2023\focused\bawag_group_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,23,8,0.019103,0.404757,22.562887,25.096526,8,0
bmw_ag_vz,BMW AG Vz,BMW AG Vz,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\bmw_ag_vz\2023\focused\bmw_ag_vz_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,19,8,0.015512,0.441532,16.398846,18.86664,8,0
banco_santander_s_a,"Banco Santander, S.A.","Banco Santander, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\banco_santander_s_a\2023\focused\banco_santander_s_a_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,24,8,0.013605,0.422201,20.620591,23.048155,8,0
bayer_ag,Bayer AG,Bayer AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\bayer_ag\2023\focused\bayer_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,8,8,0.020261,0.375452,26.125714,28.403528,8,0
bechtle_ag,Bechtle AG,Bechtle AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\bechtle_ag\2023\focused\bechtle_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,4,4,0.008851,0.35929,8.484935,9.780655,4,0
beiersdorf_ag,Beiersdorf AG,Beiersdorf AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\beiersdorf_ag\2023\focused\beiersdorf_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,8,8,0.012542,0.344812,16.25751,18.426512,8,0
bike24_holding_ag,Bike24 Holding AG,Bike24 Holding AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\bike24_holding_ag\2023\focused\bike24_holding_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,8,8,0.008508,0.34052,28.578055,30.651223,8,0
bilfinger_se,Bilfinger SE,Bilfinger SE,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\bilfinger_se\2023\focused\bilfinger_se_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,10,8,0.016013,0.375209,38.0759,40.39225,8,0
