slug,company,company_name_full,report_year,source_md,retrieval_rank,retrieval_top_k,chunk_id,text_hash,start_page,end_page,chunk_tokens_est,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_activities_raw,n_rows_normalized,retrieval_score_hybrid,retrieval_score_bm25_raw,retrieval_score_emb_raw,embeddings_deployment,chat_deployment
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,3,10,5,26a655ef164e21eb,166,166,1166,1606,2.145133,ok,,1,1594,95,1689,3,3,0.7729914784431458,10.34140396118164,0.5556154251098633,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,4,10,1,6f460d158e21e157,162,162,1173,1591,4.976904,ok,,1,1584,347,1931,4,4,0.7719022631645203,9.246251106262207,0.5798678398132324,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,5,10,2,71473c22b43f41b4,163,164,1207,1627,1.901807,ok,,1,1599,31,1630,0,0,0.7356225252151489,7.60968017578125,0.595893383026123,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,6,10,6,10de58fd5a8ae18e,167,167,1188,1606,1.17049,ok,,1,1612,31,1643,0,0,0.2625688314437866,1.9152963161468506,0.44931134581565857,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,7,10,7,d62d6bd31c05dcc7,168,168,1338,1758,1.974595,ok,,1,1739,31,1770,0,0,0.18390771746635437,1.0740349292755127,0.42253682017326355,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,8,10,10,65444374813d2f26,171,171,669,1106,1.800608,ok,,1,1117,31,1148,0,0,0.11615174263715744,0.7289783954620361,0.3908481001853943,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,9,10,8,1c9523212a436cce,169,169,1208,1638,1.834415,ok,,1,1638,31,1669,0,0,0.09860260784626007,1.8941245079040527,0.3541310131549835,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,10,10,9,9430501126d366cc,169,171,1204,1657,1.919431,ok,,1,1660,43,1703,0,0,0.0,0.06547578424215317,0.33816108107566833,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,1,12,36,b7c3d189f4215e09,86,88,1432,1850,6.409796,ok,,1,1819,30,1849,0,0,0.9331585168838501,8.268878936767578,0.5118263363838196,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,2,12,44,22c990cf4e69bced,106,107,1559,1975,2.546224,ok,,1,1931,30,1961,0,0,0.8050268888473511,9.066108703613281,0.4515889883041382,text-embedding-3-small,gpt-5.1-chat
