slug,company,company_name_full,report_year,source_md,retrieval_rank,retrieval_top_k,chunk_id,text_hash,start_page,end_page,chunk_tokens_est,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_activities_raw,n_rows_normalized,retrieval_score_hybrid,retrieval_score_bm25_raw,retrieval_score_emb_raw,embeddings_deployment,chat_deployment
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,1,8,32,2766453e81b6f67f,74,76,1386,1807,2.827526,ok,,1,1810,44,1854,0,0,0.9729052782058716,11.634503364562988,0.4323553740978241,text-embedding-3-small,gpt-5.1-chat
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,2,8,45,0d861c12d853bdc9,107,112,1491,1921,5.444013,ok,,1,1918,32,1950,0,0,0.7144375443458557,8.756185531616211,0.35266393423080444,text-embedding-3-small,gpt-5.1-chat
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,3,8,15,5c87fb7bf5a5ac81,33,35,1354,1777,2.619283,ok,,1,1783,32,1815,0,0,0.6567060351371765,7.321164131164551,0.370975524187088,text-embedding-3-small,gpt-5.1-chat
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,4,8,6,4b1290edf57c2279,10,13,1267,1688,2.336115,ok,,1,1685,32,1717,0,0,0.6444336175918579,8.26461124420166,0.3179507851600647,text-embedding-3-small,gpt-5.1-chat
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,5,8,93,6bff92d91eec0d2e,224,229,1201,1631,2.762746,ok,,1,1618,44,1662,0,0,0.6338620185852051,7.1457014083862305,0.3603339195251465,text-embedding-3-small,gpt-5.1-chat
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,6,8,8,155dd0c738c9043c,15,18,1212,1636,5.115534,ok,,1,1636,32,1668,0,0,0.6161460876464844,7.286034107208252,0.33948013186454773,text-embedding-3-small,gpt-5.1-chat
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,7,8,17,240cca1808a80395,38,40,1231,1651,1.954867,ok,,1,1606,32,1638,0,0,0.6104735732078552,7.897958755493164,0.306954562664032,text-embedding-3-small,gpt-5.1-chat
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,8,8,31,180d0301c9367203,72,74,1205,1624,3.183376,ok,,1,1626,32,1658,0,0,0.6089034676551819,7.893126964569092,0.30589359998703003,text-embedding-3-small,gpt-5.1-chat
a_p_moller_maersk_a_s,A P MOLLER-MAERSK A/S,A P MOLLER-MAERSK A/S,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\a_p_moller_maersk_a_s\2024\focused\a_p_moller_maersk_a_s_2024_taxonomy_focused.md,1,8,4,2c3da21423f7e44c,98,98,1114,1548,2.743605,ok,,1,1552,240,1792,5,5,1.0,11.23118782043457,0.5946940183639526,text-embedding-3-small,gpt-5.1-chat
a_p_moller_maersk_a_s,A P MOLLER-MAERSK A/S,A P MOLLER-MAERSK A/S,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\a_p_moller_maersk_a_s\2024\focused\a_p_moller_maersk_a_s_2024_taxonomy_focused.md,2,8,3,cd77bc5cbfb8b2e9,97,97,1600,2034,2.500722,ok,,1,2037,256,2293,8,8,0.9398718476295471,10.51189136505127,0.5846073627471924,text-embedding-3-small,gpt-5.1-chat
a_p_moller_maersk_a_s,A P MOLLER-MAERSK A/S,A P MOLLER-MAERSK A/S,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\a_p_moller_maersk_a_s\2024\focused\a_p_moller_maersk_a_s_2024_taxonomy_focused.md,3,8,5,c44d5f27a8a8cfcc,99,99,1245,1679,1.859053,ok,,1,1636,38,1674,0,0,0.9029710292816162,11.212469100952148,0.5324174165725708,text-embedding-3-small,gpt-5.1-chat
a_p_moller_maersk_a_s,A P MOLLER-MAERSK A/S,A P MOLLER-MAERSK A/S,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\a_p_moller_maersk_a_s\2024\focused\a_p_moller_maersk_a_s_2024_taxonomy_focused.md,4,8,2,c415625529e510e0,96,96,1259,1693,2.627204,ok,,1,1701,200,1901,5,5,0.8995637893676758,10.86198616027832,0.5443213582038879,text-embedding-3-small,gpt-5.1-chat
a_p_moller_maersk_a_s,A P MOLLER-MAERSK A/S,A P MOLLER-MAERSK A/S,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\a_p_moller_maersk_a_s\2024\focused\a_p_moller_maersk_a_s_2024_taxonomy_focused.md,5,8,6,f29ab5153b63c99c,100,100,1200,1633,1.974778,ok,,1,1632,50,1682,0,0,0.8109143376350403,9.981097221374512,0.5222159028053284,text-embedding-3-small,gpt-5.1-chat
a_p_moller_maersk_a_s,A P MOLLER-MAERSK A/S,A P MOLLER-MAERSK A/S,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\a_p_moller_maersk_a_s\2024\focused\a_p_moller_maersk_a_s_2024_taxonomy_focused.md,6,8,7,49710f313a1001b0,100,102,1224,1660,1.110213,ok,,1,1669,38,1707,0,0,0.3198693096637726,2.555710792541504,0.502321183681488,text-embedding-3-small,gpt-5.1-chat
a_p_moller_maersk_a_s,A P MOLLER-MAERSK A/S,A P MOLLER-MAERSK A/S,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\a_p_moller_maersk_a_s\2024\focused\a_p_moller_maersk_a_s_2024_taxonomy_focused.md,7,8,8,2ff4635bc079711a,103,103,1318,1751,1.944062,ok,,1,1752,38,1790,0,0,0.11992548406124115,0.9411213397979736,0.4374713897705078,text-embedding-3-small,gpt-5.1-chat
a_p_moller_maersk_a_s,A P MOLLER-MAERSK A/S,A P MOLLER-MAERSK A/S,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\a_p_moller_maersk_a_s\2024\focused\a_p_moller_maersk_a_s_2024_taxonomy_focused.md,8,8,1,c55a5671afefc8db,94,95,1436,1872,2.034489,ok,,1,1871,38,1909,0,0,0.057659346610307693,0.7483474016189575,0.4047877788543701,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,1,8,3,529016c3afd556bb,164,165,1226,1672,2.283451,ok,,1,1626,214,1840,4,4,1.0,12.901749610900879,0.6298719644546509,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,2,8,4,9d9c15efa0284705,165,166,1204,1652,2.653715,ok,,1,1615,235,1850,4,4,0.9913907051086426,12.839756965637207,0.6253128051757812,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,3,8,5,26a655ef164e21eb,166,166,1166,1606,2.237335,ok,,1,1594,92,1686,3,3,0.7812554836273193,10.34140396118164,0.5556154251098633,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,4,8,1,6f460d158e21e157,162,162,1173,1591,3.240964,ok,,1,1584,253,1837,4,4,0.754897952079773,9.246251106262207,0.5798678398132324,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,5,8,2,71473c22b43f41b4,163,164,1207,1627,2.218845,ok,,1,1599,31,1630,0,0,0.6912533640861511,7.60968017578125,0.595893383026123,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,6,8,6,10de58fd5a8ae18e,167,167,1188,1606,1.710959,ok,,1,1612,31,1643,0,0,0.22703084349632263,1.9152963161468506,0.44931134581565857,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,7,8,7,d62d6bd31c05dcc7,168,168,1338,1758,1.828255,ok,,1,1739,31,1770,0,0,0.1523067057132721,1.0740349292755127,0.42253682017326355,text-embedding-3-small,gpt-5.1-chat
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,8,8,8,1c9523212a436cce,169,169,1208,1638,2.556631,ok,,1,1638,31,1669,0,0,0.11175966262817383,1.8941245079040527,0.3541310131549835,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,1,8,36,b7c3d189f4215e09,86,88,1432,1850,4.849546,ok,,1,1819,30,1849,0,0,0.9268303513526917,8.268878936767578,0.5118263363838196,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,2,8,44,22c990cf4e69bced,106,107,1559,1975,2.338953,ok,,1,1931,30,1961,0,0,0.8635187745094299,9.066108703613281,0.4515889883041382,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,3,8,58,4795aa57e7d64e8f,146,148,1426,1842,2.749652,ok,,1,1814,30,1844,0,0,0.7637026906013489,6.686389923095703,0.48699015378952026,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,4,8,55,10302ace7681e3dd,140,142,952,1370,2.745107,ok,,1,1343,30,1373,0,0,0.7207952737808228,7.240271091461182,0.4456792175769806,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,5,8,3,64e5b88b26dd7498,11,13,1355,1774,5.220337,ok,,1,1745,30,1775,0,0,0.6918639540672302,5.542945384979248,0.49206095933914185,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,6,8,2,6ec0923d0d3f3afd,9,10,1395,1812,2.264106,ok,,1,1791,30,1821,0,0,0.6851948499679565,5.024099349975586,0.5073265433311462,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,7,8,45,9d3656c97bde28e4,107,110,1346,1765,2.515159,ok,,1,1734,30,1764,0,0,0.6795835494995117,6.370704650878906,0.45624586939811707,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,8,8,42,ffdbc2ea86c324be,101,103,1502,1919,2.58453,ok,,1,1881,30,1911,0,0,0.6601616144180298,6.076091289520264,0.4570961594581604,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,1,8,24,beee80dd2bc86986,385,385,40,478,1.369422,ok,,1,489,52,541,0,0,0.9907337427139282,16.60668182373047,0.7514148354530334,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,2,8,28,a85f3c0cb1fc07f4,389,389,182,620,1.225466,ok,,1,630,52,682,0,0,0.9858705997467041,16.846845626831055,0.7341612577438354,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,3,8,30,2e8ecd061e6fd426,389,392,1126,1569,3.087287,ok,,1,1555,407,1962,17,17,0.9523066282272339,15.876895904541016,0.7388741970062256,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,4,8,32,fc975853dd7e198c,393,394,667,1107,3.669352,ok,,1,1097,532,1629,18,18,0.8876692652702332,16.779802322387695,0.6174050569534302,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,5,8,23,48fd86bf14470e3a,383,384,1587,2026,5.297144,ok,,1,2012,797,2809,21,21,0.875287652015686,14.892468452453613,0.6912057399749756,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,6,8,27,e87af5a9c7c242ca,388,388,1583,2020,3.140722,ok,,1,2009,480,2489,20,20,0.8566763401031494,15.295909881591797,0.6494714021682739,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,7,8,31,7d5014030c1f264f,392,393,1335,1772,3.16891,ok,,1,1757,526,2283,18,18,0.8251031041145325,13.13567066192627,0.712694525718689,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,8,8,20,808011963488ac89,380,380,1244,1682,2.116815,ok,,1,1681,40,1721,0,0,0.7598232626914978,15.944774627685547,0.5006322264671326,text-embedding-3-small,gpt-5.1-chat
aib_group_plc,AIB Group plc,AIB Group plc,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aib_group_plc\2023\focused\aib_group_plc_2023_taxonomy_focused.md,1,8,45,2e22361c59c4d414,327,327,1600,2019,1.767456,ok,,1,2038,32,2070,0,0,0.8977418541908264,19.840476989746094,0.460166335105896,text-embedding-3-small,gpt-5.1-chat
aib_group_plc,AIB Group plc,AIB Group plc,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aib_group_plc\2023\focused\aib_group_plc_2023_taxonomy_focused.md,2,8,18,327613a242023237,66,67,1260,1687,1.08212,ok,,1,1672,32,1704,0,0,0.8970686197280884,19.104644775390625,0.4819185137748718,text-embedding-3-small,gpt-5.1-chat
aib_group_plc,AIB Group plc,AIB Group plc,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aib_group_plc\2023\focused\aib_group_plc_2023_taxonomy_focused.md,3,8,46,ebbefa450de901ef,327,328,1158,1584,4.377749,ok,,1,1606,559,2165,19,19,0.8944555521011353,16.656352996826172,0.5539513826370239,text-embedding-3-small,gpt-5.1-chat
aib_group_plc,AIB Group plc,AIB Group plc,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aib_group_plc\2023\focused\aib_group_plc_2023_taxonomy_focused.md,4,8,17,cfaf8ce0fc2d2a0e,65,66,1320,1740,1.921117,ok,,1,1756,32,1788,0,0,0.8452674150466919,16.44485092163086,0.5152686834335327,text-embedding-3-small,gpt-5.1-chat
aib_group_plc,AIB Group plc,AIB Group plc,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aib_group_plc\2023\focused\aib_group_plc_2023_taxonomy_focused.md,5,8,50,faddb67cf270d8c3,330,331,1273,1703,3.691947,ok,,1,1703,499,2202,6,6,0.7807837724685669,15.984207153320312,0.47013193368911743,text-embedding-3-small,gpt-5.1-chat
aib_group_plc,AIB Group plc,AIB Group plc,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aib_group_plc\2023\focused\aib_group_plc_2023_taxonomy_focused.md,6,8,49,2632fa1b4dc79908,329,329,1600,2020,2.232225,ok,,1,2032,44,2076,0,0,0.6598427295684814,12.126818656921387,0.47647860646247864,text-embedding-3-small,gpt-5.1-chat
aib_group_plc,AIB Group plc,AIB Group plc,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aib_group_plc\2023\focused\aib_group_plc_2023_taxonomy_focused.md,7,8,47,0ecbd45e428aff86,328,328,1600,2019,2.439973,ok,,1,2039,32,2071,0,0,0.5796800851821899,10.807672500610352,0.4430609345436096,text-embedding-3-small,gpt-5.1-chat
aib_group_plc,AIB Group plc,AIB Group plc,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aib_group_plc\2023\focused\aib_group_plc_2023_taxonomy_focused.md,8,8,44,ca75f103497afff8,325,327,743,1166,1.231352,ok,,1,1177,32,1209,0,0,0.5583472847938538,8.716833114624023,0.4870583415031433,text-embedding-3-small,gpt-5.1-chat
airbus_se,AIRBUS SE,AIRBUS SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\airbus_se\2024\focused\airbus_se_2024_taxonomy_focused.md,1,8,3,c1c080989761b2b6,200,200,1237,1655,3.280915,ok,,1,1664,50,1714,1,1,1.0,15.913714408874512,0.658862829208374,text-embedding-3-small,gpt-5.1-chat
airbus_se,AIRBUS SE,AIRBUS SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\airbus_se\2024\focused\airbus_se_2024_taxonomy_focused.md,2,8,4,27db62328b9b6e91,200,201,1440,1859,7.366218,ok,,1,1867,417,2284,5,5,0.9668599367141724,15.719733238220215,0.6374415755271912,text-embedding-3-small,gpt-5.1-chat
airbus_se,AIRBUS SE,AIRBUS SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\airbus_se\2024\focused\airbus_se_2024_taxonomy_focused.md,3,8,5,c819ab75fa2ead2c,201,202,1264,1683,3.514777,ok,,1,1692,73,1765,1,1,0.9065395593643188,14.336662292480469,0.6365982294082642,text-embedding-3-small,gpt-5.1-chat
airbus_se,AIRBUS SE,AIRBUS SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\airbus_se\2024\focused\airbus_se_2024_taxonomy_focused.md,4,8,2,c873930fd5c9890f,198,199,474,894,9.777388,ok,,1,896,326,1222,1,1,0.5767625570297241,8.070854187011719,0.5840046405792236,text-embedding-3-small,gpt-5.1-chat
airbus_se,AIRBUS SE,AIRBUS SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\airbus_se\2024\focused\airbus_se_2024_taxonomy_focused.md,5,8,1,5a0b340e7fb7eeba,198,198,1420,1838,5.230999,ok,,1,1837,199,2036,1,1,0.5066983103752136,7.484210014343262,0.5452541708946228,text-embedding-3-small,gpt-5.1-chat
airbus_se,AIRBUS SE,AIRBUS SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\airbus_se\2024\focused\airbus_se_2024_taxonomy_focused.md,6,8,6,492437bc1b475fe8,202,203,620,1040,4.501706,ok,,1,1040,95,1135,0,0,0.4153021275997162,6.512286186218262,0.5023598074913025,text-embedding-3-small,gpt-5.1-chat
airbus_se,AIRBUS SE,AIRBUS SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\airbus_se\2024\focused\airbus_se_2024_taxonomy_focused.md,7,8,8,836ce01a27ab0a81,204,205,984,1404,2.657764,ok,,1,1403,31,1434,0,0,0.15211576223373413,2.446566581726074,0.42576292157173157,text-embedding-3-small,gpt-5.1-chat
airbus_se,AIRBUS SE,AIRBUS SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\airbus_se\2024\focused\airbus_se_2024_taxonomy_focused.md,8,8,9,830447703cc2d85b,206,206,1184,1603,2.312863,ok,,1,1593,31,1624,0,0,0.14173132181167603,1.9314496517181396,0.4358772337436676,text-embedding-3-small,gpt-5.1-chat
akwel,AKWEL,AKWEL,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\akwel\2023\focused\akwel_2023_taxonomy_focused.md,1,8,4,e4885834103c879a,96,97,276,695,2.726764,ok,,1,703,31,734,0,0,0.8898912668228149,10.938377380371094,0.6049608588218689,text-embedding-3-small,gpt-5.1-chat
akwel,AKWEL,AKWEL,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\akwel\2023\focused\akwel_2023_taxonomy_focused.md,2,8,7,2122ad2ab8ef5525,98,98,1529,1946,1.330288,ok,,1,1960,31,1991,0,0,0.8749570846557617,9.224997520446777,0.7318339347839355,text-embedding-3-small,gpt-5.1-chat
akwel,AKWEL,AKWEL,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\akwel\2023\focused\akwel_2023_taxonomy_focused.md,3,8,3,809ca244962464da,96,96,1463,1880,5.068546,ok,,1,1886,335,2221,4,4,0.8246995806694031,9.566200256347656,0.6452322602272034,text-embedding-3-small,gpt-5.1-chat
akwel,AKWEL,AKWEL,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\akwel\2023\focused\akwel_2023_taxonomy_focused.md,4,8,1,5b31a2b74a7c80e5,91,94,1265,1684,1.330522,ok,,1,1694,43,1737,0,0,0.804547905921936,9.969358444213867,0.5881102085113525,text-embedding-3-small,gpt-5.1-chat
akwel,AKWEL,AKWEL,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\akwel\2023\focused\akwel_2023_taxonomy_focused.md,5,8,6,68f8cd5c3cf06bd0,97,98,250,668,1.291931,ok,,1,675,43,718,0,0,0.7676548957824707,10.295315742492676,0.5181899070739746,text-embedding-3-small,gpt-5.1-chat
akwel,AKWEL,AKWEL,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\akwel\2023\focused\akwel_2023_taxonomy_focused.md,6,8,5,0db451f3f37db5cf,97,97,1600,2017,2.527886,ok,,1,2042,191,2233,4,4,0.7449413537979126,8.239907264709473,0.6648609042167664,text-embedding-3-small,gpt-5.1-chat
akwel,AKWEL,AKWEL,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\akwel\2023\focused\akwel_2023_taxonomy_focused.md,7,8,2,2798f62424359ffa,94,96,1104,1521,2.374808,ok,,1,1521,203,1724,7,7,0.5454987287521362,7.099555015563965,0.530946671962738,text-embedding-3-small,gpt-5.1-chat
akwel,AKWEL,AKWEL,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\akwel\2023\focused\akwel_2023_taxonomy_focused.md,8,8,8,29803133b8e3cdd0,98,100,1206,1624,1.294541,ok,,1,1634,31,1665,0,0,0.24392980337142944,4.470480442047119,0.404546320438385,text-embedding-3-small,gpt-5.1-chat
akzo_nobel_nv,AKZO NOBEL NV,AKZO NOBEL NV,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\akzo_nobel_nv\2024\focused\akzo_nobel_nv_2024_taxonomy_focused.md,1,7,2,6dc8bbb9a0bbc7bd,50,50,712,1134,2.045036,ok,,1,1147,98,1245,3,3,0.9735405445098877,14.497586250305176,0.6251341700553894,text-embedding-3-small,gpt-5.1-chat
akzo_nobel_nv,AKZO NOBEL NV,AKZO NOBEL NV,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\akzo_nobel_nv\2024\focused\akzo_nobel_nv_2024_taxonomy_focused.md,2,7,3,b23d8090b9b7e5bb,51,52,1502,1925,2.406661,ok,,1,1934,206,2140,8,8,0.9508216381072998,15.10521411895752,0.5911434292793274,text-embedding-3-small,gpt-5.1-chat
