slug,company,company_name_full,report_year,source_md,status,error_stage,error_message,rebuild_index,top_k_requested,w_bm25,w_emb,n_queries,n_index_chunks,n_retrieved_chunks,index_elapsed_s,retrieval_elapsed_s,extraction_elapsed_sum_s,doc_total_elapsed_s,n_llm_calls_ok_x,n_llm_calls_error,coverage_ratio,topk_capped,retrieved_all_chunks,llm_total_elapsed_sum_s,total_prompt_tokens_api_sum,total_completion_tokens_api_sum,total_tokens_api_sum,mean_chunk_tokens_est,n_llm_calls_ok_y,n_rows_normalized_doc,mean_rows_per_retrieved_chunk,max_rows_single_chunk,mean_hybrid_score,mean_bm25_score_raw,mean_emb_score_raw,n_nonzero_chunks,share_nonzero_retrieved_chunks
allianz_se,Allianz SE,Allianz SE,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\allianz_se\2023\focused\allianz_se_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,17,8,0.009207,0.410586,37.38879,39.748005,8,0,0.47058823529411764,True,False,37.38879,13843,1452,15295,1316.375,8,22,2.75,16,0.7703738734126091,7.493092238903046,0.5284421890974045,2,0.25
s_immo_ag,S IMMO AG,S IMMO AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\s_immo_ag\2023\focused\s_immo_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,13,8,0.017236,0.530994,37.139103,39.526398,8,0,0.6153846153846154,True,False,37.139102,13093,1116,14209,1201.0,8,12,1.5,3,0.8266838416457176,9.133143126964569,0.559713214635849,5,0.625
daimler_truck_holding_ag,Daimler Truck Holding AG,Daimler Truck Holding AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\daimler_truck_holding_ag\2023\focused\daimler_truck_holding_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,8,8,0.019435,0.376049,37.053594,39.451893,8,0,1.0,False,True,37.053594,11443,837,12280,993.625,8,12,1.5,4,0.5186991142109036,4.398042216897011,0.5993252210319042,3,0.375
rheinmetall_ag,Rheinmetall AG,Rheinmetall AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\rheinmetall_ag\2023\focused\rheinmetall_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,9,8,0.021394,0.984604,36.118105,39.002241,8,0,0.8888888888888888,True,False,36.118107,12527,1652,14179,1139.0,8,28,3.5,9,0.596088707447052,4.496633559465408,0.5187828354537487,4,0.5
daimler_ag,Daimler AG,Daimler AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\daimler_ag\2023\focused\daimler_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,9,8,0.010188,0.39519,33.733349,36.071928,8,0,0.8888888888888888,True,False,33.733349000000004,13594,871,14465,1266.375,8,9,1.125,5,0.6342164501547813,5.134437680244446,0.5731918625533581,3,0.375
vonovia_se,Vonovia SE,Vonovia SE,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\vonovia_se\2023\focused\vonovia_se_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,7,7,0.010327,0.36733,33.918159,35.967243,7,0,1.0,False,True,33.918159,10814,1136,11950,1114.0,7,12,1.7142857142857142,7,0.4361933027726731,5.2531368391854425,0.5670341040406909,3,0.42857142857142855
krones_ag,Krones AG,Krones AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\krones_ag\2023\focused\krones_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,8,8,0.023587,1.244053,32.764489,35.874927,8,0,1.0,False,True,32.764489,12262,796,13058,1096.375,8,13,1.625,4,0.38668147288262844,4.678800344467163,0.6336760446429253,5,0.625
iss_a_s,ISS A/S,ISS A/S,2024,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\iss_a_s\2024\focused\iss_a_s_2024_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,12,8,0.016281,0.388501,33.291524,35.458261,8,0,0.6666666666666666,True,False,33.291523,13430,629,14059,1252.875,8,5,0.625,5,0.5233541466295719,5.938207790255547,0.536573875695467,1,0.125
fresenius_medical_care_ag,Fresenius Medical Care AG,Fresenius Medical Care AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\fresenius_medical_care_ag\2023\focused\fresenius_medical_care_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,9,8,0.011039,0.364128,33.206778,35.339988,8,0,0.8888888888888888,True,False,33.206778,12366,763,13129,1111.875,8,10,1.25,5,0.6317822076380253,7.54000848531723,0.5704089589416981,3,0.375
deutsche_lufthansa_ag,Deutsche Lufthansa AG,Deutsche Lufthansa AG,2023,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\deutsche_lufthansa_ag\2023\focused\deutsche_lufthansa_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,14,8,0.022234,0.447508,32.401396,34.918003,8,0,0.5714285714285714,True,False,32.401395,12855,661,13516,1186.625,8,6,0.75,3,0.757295023649931,7.896012783050537,0.537822961807251,4,0.5
