slug,company,report_year,n_chunks_declared,pass1_calls_ok,pass1_calls_error,pass2_calls_ok,pass2_calls_error,pass1_elapsed_sum_s,pass2_elapsed_sum_s,llm_total_elapsed_sum_s,pass1_prompt_tokens_api_sum,pass2_prompt_tokens_api_sum,total_prompt_tokens_api_sum,pass1_completion_tokens_api_sum,pass2_completion_tokens_api_sum,total_completion_tokens_api_sum,pass1_total_tokens_api_sum,pass2_total_tokens_api_sum,total_tokens_api_sum,n_evidence_rows_doc,n_rows_normalized_doc,max_attempt_used,status_like
christian_dior,CHRISTIAN DIOR,2024,1.0,1.0,0.0,1.0,0.0,17.257043,6.788734,24.045777,8251.0,1246.0,9497.0,916.0,379.0,1295.0,9167.0,1625.0,10792.0,12.0,6.0,1.0,ok
equinor_asa,EQUINOR ASA,2024,1.0,1.0,0.0,1.0,0.0,15.746476,8.269471,24.015946999999997,7489.0,1035.0,8524.0,855.0,355.0,1210.0,8344.0,1390.0,9734.0,15.0,4.0,1.0,ok
manz_ag,Manz AG,2023,5.0,5.0,0.0,0.0,0.0,23.788645000000002,0.0,23.788645000000002,101295.0,0.0,101295.0,171.0,0.0,171.0,101466.0,0.0,101466.0,0.0,0.0,1.0,empty
mediclin_ag,MediClin AG,2023,1.0,1.0,0.0,1.0,0.0,14.796863,8.790401,23.587263999999998,16904.0,1098.0,18002.0,896.0,477.0,1373.0,17800.0,1575.0,19375.0,14.0,14.0,1.0,ok
ackermans_van_haaren,Ackermans & van Haaren,2023,2.0,2.0,0.0,1.0,0.0,10.673275,12.541425,23.2147,36931.0,2187.0,39118.0,2059.0,858.0,2917.0,38990.0,3045.0,42035.0,36.0,15.0,1.0,ok
virbac,Virbac,2023,1.0,1.0,0.0,1.0,0.0,8.377609,14.784382,23.161991,13513.0,1610.0,15123.0,1762.0,1060.0,2822.0,15275.0,2670.0,17945.0,22.0,21.0,1.0,ok
delivery_hero_se,Delivery Hero SE,2023,2.0,2.0,0.0,1.0,0.0,18.298341,4.79954,23.097881,29950.0,1116.0,31066.0,819.0,185.0,1004.0,30769.0,1301.0,32070.0,12.0,4.0,1.0,ok
cie_automotive_s_a,"CIE Automotive, S.A.",2023,1.0,1.0,0.0,1.0,0.0,12.247486,10.825102,23.072588,20326.0,918.0,21244.0,790.0,441.0,1231.0,21116.0,1359.0,22475.0,11.0,11.0,1.0,ok
heineken_holding_n_v,HEINEKEN HOLDING N.V.,2024,1.0,1.0,0.0,1.0,0.0,14.025494,8.58609,22.611584,7555.0,866.0,8421.0,886.0,345.0,1231.0,8441.0,1211.0,9652.0,9.0,9.0,1.0,ok
endesa_s_a,"Endesa, S.A.",2023,2.0,2.0,0.0,1.0,0.0,15.761054,6.846987,22.608041,33244.0,974.0,34218.0,716.0,319.0,1035.0,33960.0,1293.0,35253.0,15.0,15.0,1.0,ok
shell_plc,SHELL PLC,2024,1.0,1.0,0.0,1.0,0.0,6.429673,15.84781,22.277483,9973.0,1566.0,11539.0,1287.0,814.0,2101.0,11260.0,2380.0,13640.0,26.0,26.0,1.0,ok
deutsche_telekom_ag,Deutsche Telekom AG,2023,3.0,3.0,0.0,1.0,0.0,17.768394999999998,4.38828,22.156675,47699.0,978.0,48677.0,935.0,152.0,1087.0,48634.0,1130.0,49764.0,6.0,5.0,1.0,ok
freenet_ag,freenet AG,2023,3.0,3.0,0.0,1.0,0.0,13.827613999999999,8.323495,22.151108999999998,53263.0,1176.0,54439.0,1626.0,486.0,2112.0,54889.0,1662.0,56551.0,15.0,14.0,1.0,ok
famicord_ag,FamiCord AG,2023,2.0,2.0,0.0,1.0,0.0,11.725377000000002,10.018418,21.743795000000002,31600.0,721.0,32321.0,454.0,598.0,1052.0,32054.0,1319.0,33373.0,6.0,6.0,1.0,ok
bawag_group_ag,BAWAG Group AG,2023,2.0,2.0,0.0,1.0,0.0,11.207559,10.27368,21.481239000000002,40423.0,907.0,41330.0,1261.0,492.0,1753.0,41684.0,1399.0,43083.0,20.0,20.0,1.0,ok
washtec_ag,WashTec AG,2023,2.0,2.0,0.0,1.0,0.0,10.509136,10.94967,21.458806,30221.0,1387.0,31608.0,1476.0,583.0,2059.0,31697.0,1970.0,33667.0,18.0,12.0,1.0,ok
koenig_bauer_ag,Koenig & Bauer AG,2023,1.0,1.0,0.0,1.0,0.0,11.705436,9.702218,21.407654,17970.0,898.0,18868.0,599.0,544.0,1143.0,18569.0,1442.0,20011.0,11.0,6.0,1.0,ok
wienerberger_ag,Wienerberger AG,2023,3.0,3.0,0.0,1.0,0.0,12.472909999999999,8.889079,21.361989,48015.0,1376.0,49391.0,1867.0,529.0,2396.0,49882.0,1905.0,51787.0,22.0,10.0,1.0,ok
friedrich_vorwerk_group_se,Friedrich Vorwerk Group SE,2023,1.0,1.0,0.0,1.0,0.0,14.950999,6.358157,21.309156,15000.0,658.0,15658.0,903.0,297.0,1200.0,15903.0,955.0,16858.0,5.0,5.0,1.0,ok
amag_austria_metall_ag,AMAG Austria Metall AG,2023,3.0,3.0,0.0,1.0,0.0,17.991316,3.051675,21.042991,58839.0,857.0,59696.0,648.0,225.0,873.0,59487.0,1082.0,60569.0,8.0,4.0,1.0,ok
secunet_security_networks_ag,secunet Security Networks AG,2023,1.0,1.0,0.0,1.0,0.0,7.377219,13.605646,20.982865,13833.0,1278.0,15111.0,1621.0,741.0,2362.0,15454.0,2019.0,17473.0,16.0,7.0,1.0,ok
henkel_ag_co_kgaa,HENKEL AG & CO. KGAA,2024,1.0,1.0,0.0,1.0,0.0,15.222298,5.742946,20.965244,8846.0,941.0,9787.0,1026.0,383.0,1409.0,9872.0,1324.0,11196.0,9.0,9.0,1.0,ok
prosiebensat_1_media_se,ProSiebenSat.1 Media SE,2023,2.0,2.0,0.0,1.0,0.0,14.409222999999999,6.35535,20.764573,30662.0,937.0,31599.0,617.0,293.0,910.0,31279.0,1230.0,32509.0,8.0,8.0,1.0,ok
pne_ag,PNE AG,2023,2.0,2.0,0.0,1.0,0.0,16.09318,4.590149,20.683329,31812.0,1196.0,33008.0,925.0,140.0,1065.0,32737.0,1336.0,34073.0,14.0,5.0,1.0,ok
elmos_semiconductor_se,Elmos Semiconductor SE,2023,1.0,1.0,0.0,1.0,0.0,14.802848,5.691168,20.494016,19214.0,1109.0,20323.0,764.0,108.0,872.0,19978.0,1217.0,21195.0,9.0,2.0,1.0,ok
sartorius_ag_vz,Sartorius AG Vz,2023,1.0,1.0,0.0,1.0,0.0,6.685893,13.503767,20.18966,19370.0,1108.0,20478.0,1153.0,769.0,1922.0,20523.0,1877.0,22400.0,18.0,18.0,1.0,ok
jeronimo_martins_sgps_s_a,JERONIMO MARTINS SGPS S.A.,2024,1.0,1.0,0.0,1.0,0.0,9.967498,9.716693,19.684191,9460.0,872.0,10332.0,521.0,388.0,909.0,9981.0,1260.0,11241.0,8.0,6.0,1.0,ok
asml_holding_n_v,ASML HOLDING N.V.,2024,1.0,1.0,0.0,1.0,0.0,6.097572,13.297475,19.395047,8908.0,1179.0,10087.0,995.0,897.0,1892.0,9903.0,2076.0,11979.0,18.0,16.0,1.0,ok
telefonica_sa,TELEFONICA SA,2024,1.0,1.0,0.0,1.0,0.0,5.431984,13.454152,18.886136,9221.0,1206.0,10427.0,1019.0,835.0,1854.0,10240.0,2041.0,12281.0,18.0,17.0,1.0,ok
takkt_ag,TAKKT AG,2023,2.0,2.0,0.0,1.0,0.0,8.979642,9.824732,18.804374,27542.0,1464.0,29006.0,1216.0,436.0,1652.0,28758.0,1900.0,30658.0,19.0,8.0,1.0,ok
zumtobel_group_ag,Zumtobel Group AG,2023,2.0,2.0,0.0,1.0,0.0,11.264086,7.502675,18.766761000000002,29022.0,2454.0,31476.0,2195.0,433.0,2628.0,31217.0,2887.0,34104.0,36.0,13.0,1.0,ok
technotrans_se,technotrans SE,2023,1.0,1.0,0.0,1.0,0.0,5.246708,13.272634,18.519342,17848.0,1205.0,19053.0,891.0,960.0,1851.0,18739.0,2165.0,20904.0,15.0,13.0,1.0,ok
ringmetall_se_na_o_n,RINGMETALL SE  NA O.N.,2023,2.0,2.0,0.0,1.0,0.0,6.172494,12.28599,18.458484,23041.0,824.0,23865.0,782.0,622.0,1404.0,23823.0,1446.0,25269.0,7.0,5.0,1.0,ok
savencia,Savencia,2023,1.0,1.0,0.0,1.0,0.0,5.172876,12.876858,18.049734,10382.0,1046.0,11428.0,1036.0,493.0,1529.0,11418.0,1539.0,12957.0,16.0,16.0,1.0,ok
volkswagen_ag_st,Volkswagen AG St,2023,3.0,3.0,0.0,1.0,0.0,9.309339,8.594767,17.904106,49915.0,949.0,50864.0,726.0,385.0,1111.0,50641.0,1334.0,51975.0,9.0,9.0,1.0,ok
ksb_se_co_kgaa_vz,KSB SE & Co. KGaA Vz,2023,2.0,2.0,0.0,1.0,0.0,7.991762,9.8156,17.807361999999998,37084.0,1088.0,38172.0,835.0,608.0,1443.0,37919.0,1696.0,39615.0,11.0,9.0,1.0,ok
rhi_magnesita_n_v,RHI Magnesita N.V.,2023,5.0,5.0,0.0,0.0,0.0,17.665267999999998,0.0,17.665267999999998,96223.0,0.0,96223.0,197.0,0.0,197.0,96420.0,0.0,96420.0,0.0,0.0,1.0,empty
frequentis_ag,FREQUENTIS AG,2023,1.0,1.0,0.0,1.0,0.0,11.710451,5.409217,17.119668,17678.0,766.0,18444.0,622.0,55.0,677.0,18300.0,821.0,19121.0,7.0,1.0,1.0,ok
vienna_insurance_group_ag,VIENNA INSURANCE GROUP AG,2023,1.0,1.0,0.0,1.0,0.0,8.342966,8.767519,17.110485,12314.0,1796.0,14110.0,1813.0,551.0,2364.0,14127.0,2347.0,16474.0,21.0,8.0,1.0,ok
vonovia_se,Vonovia SE,2023,2.0,2.0,0.0,1.0,0.0,8.328108,8.770214,17.098322,35257.0,1315.0,36572.0,1325.0,514.0,1839.0,36582.0,1829.0,38411.0,17.0,10.0,1.0,ok
strabag_se,STRABAG SE,2023,2.0,2.0,0.0,1.0,0.0,8.762772,8.053951,16.816723,31487.0,1331.0,32818.0,1325.0,451.0,1776.0,32812.0,1782.0,34594.0,11.0,11.0,1.0,ok
abb_ltd,ABB LTD,2024,4.0,4.0,0.0,0.0,0.0,16.365516,0.0,16.365516,72758.0,0.0,72758.0,128.0,0.0,128.0,72886.0,0.0,72886.0,0.0,0.0,1.0,empty
siltronic_ag,Siltronic AG,2023,2.0,2.0,0.0,1.0,0.0,7.328649,8.70739,16.036039000000002,25855.0,803.0,26658.0,702.0,537.0,1239.0,26557.0,1340.0,27897.0,5.0,4.0,1.0,ok
bike24_holding_ag,Bike24 Holding AG,2023,1.0,1.0,0.0,1.0,0.0,8.31318,7.563172,15.876351999999999,14440.0,602.0,15042.0,438.0,291.0,729.0,14878.0,893.0,15771.0,4.0,4.0,1.0,ok
international_consolidated_airlines_group_s_a,INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,1.0,1.0,0.0,1.0,0.0,11.655207,4.202008,15.857215,6406.0,1036.0,7442.0,682.0,140.0,822.0,7088.0,1176.0,8264.0,9.0,3.0,1.0,ok
vodafone_group_plc,VODAFONE GROUP PLC,2024,1.0,1.0,0.0,1.0,0.0,5.33874,10.285109,15.623849,8952.0,1079.0,10031.0,1150.0,617.0,1767.0,10102.0,1696.0,11798.0,12.0,12.0,1.0,ok
scout24_se,Scout24 SE,2023,2.0,2.0,0.0,1.0,0.0,7.210989,8.283332,15.494321,36049.0,845.0,36894.0,819.0,452.0,1271.0,36868.0,1297.0,38165.0,6.0,6.0,1.0,ok
industria_de_diseno_textil_s_a,INDUSTRIA DE DISENO TEXTIL S.A.,2024,1.0,1.0,0.0,1.0,0.0,10.458573,4.708597,15.167169999999999,6730.0,768.0,7498.0,703.0,176.0,879.0,7433.0,944.0,8377.0,8.0,4.0,1.0,ok
mister_spex_se,Mister Spex SE,2023,1.0,1.0,0.0,1.0,0.0,7.372841,7.678731,15.051572,13736.0,635.0,14371.0,367.0,448.0,815.0,14103.0,1083.0,15186.0,5.0,3.0,1.0,ok
teamviewer_se,TeamViewer SE,2023,1.0,1.0,0.0,1.0,0.0,6.383179,7.659888,14.043067,19292.0,1139.0,20431.0,1083.0,442.0,1525.0,20375.0,1581.0,21956.0,15.0,12.0,1.0,ok
safran,SAFRAN,2024,1.0,1.0,0.0,1.0,0.0,4.941035,8.995497,13.936532,8965.0,1181.0,10146.0,860.0,543.0,1403.0,9825.0,1724.0,11549.0,15.0,11.0,1.0,ok
suss_microtec_se,SUSS MicroTec SE,2023,2.0,2.0,0.0,1.0,0.0,5.945085,7.586455,13.53154,20872.0,1089.0,21961.0,795.0,270.0,1065.0,21667.0,1359.0,23026.0,11.0,10.0,1.0,ok
talanx_aktiengesellschaft,Talanx Aktiengesellschaft,2023,2.0,2.0,0.0,1.0,0.0,6.888795999999999,6.315937,13.204733,35725.0,744.0,36469.0,524.0,380.0,904.0,36249.0,1124.0,37373.0,8.0,7.0,1.0,ok
l_oreal,L'OREAL,2024,1.0,1.0,0.0,1.0,0.0,5.223173,7.766406,12.989578999999999,12250.0,1143.0,13393.0,809.0,441.0,1250.0,13059.0,1584.0,14643.0,14.0,9.0,1.0,ok
sap_se,SAP SE,2023,2.0,2.0,0.0,1.0,0.0,5.599852,6.863707,12.463559,25267.0,688.0,25955.0,485.0,390.0,875.0,25752.0,1078.0,26830.0,5.0,3.0,1.0,ok
warimpex_finanz_und_bet_ag,Warimpex Finanz- und Bet. AG,2023,2.0,2.0,0.0,1.0,0.0,6.818001000000001,5.204994,12.022995000000002,37010.0,864.0,37874.0,531.0,154.0,685.0,37541.0,1018.0,38559.0,8.0,3.0,1.0,ok
s_immo_ag,S IMMO AG,2023,2.0,2.0,0.0,1.0,0.0,6.64562,5.072545,11.718164999999999,22340.0,1184.0,23524.0,881.0,205.0,1086.0,23221.0,1389.0,24610.0,10.0,3.0,1.0,ok
novo_nordisk_a_s,NOVO NORDISK A/S,2024,1.0,1.0,0.0,1.0,0.0,4.214744,7.403769,11.618513,8900.0,690.0,9590.0,454.0,302.0,756.0,9354.0,992.0,10346.0,6.0,4.0,1.0,ok
viscom_se,Viscom SE,2023,2.0,2.0,0.0,1.0,0.0,6.493650000000001,5.115451,11.609101,21088.0,822.0,21910.0,608.0,183.0,791.0,21696.0,1005.0,22701.0,8.0,4.0,1.0,ok
hawesko_holding_se,Hawesko Holding SE,2023,1.0,1.0,0.0,1.0,0.0,3.784407,7.57708,11.361487,16250.0,743.0,16993.0,466.0,320.0,786.0,16716.0,1063.0,17779.0,6.0,2.0,1.0,ok
verbund_ag,VERBUND AG,2024,1.0,1.0,0.0,1.0,0.0,4.12959,7.186089,11.315679,6922.0,1105.0,8027.0,761.0,423.0,1184.0,7683.0,1528.0,9211.0,11.0,11.0,1.0,ok
dassault_aviation,Dassault Aviation,2023,1.0,1.0,0.0,1.0,0.0,9.131347,2.133485,11.264832,17862.0,573.0,18435.0,416.0,73.0,489.0,18278.0,646.0,18924.0,2.0,1.0,1.0,ok
hochtief_ag,HOCHTIEF AG,2023,3.0,3.0,0.0,0.0,0.0,11.254912000000001,0.0,11.254912000000001,49481.0,0.0,49481.0,111.0,0.0,111.0,49592.0,0.0,49592.0,0.0,0.0,1.0,empty
schoeller_bleckmann_ag,SCHOELLER-BLECKMANN AG,2023,1.0,1.0,0.0,1.0,0.0,4.454027,6.751256,11.205283,20353.0,1069.0,21422.0,749.0,379.0,1128.0,21102.0,1448.0,22550.0,15.0,8.0,1.0,ok
syzygy_ag,Syzygy AG,2023,2.0,2.0,0.0,1.0,0.0,5.336911,5.638479,10.97539,21770.0,506.0,22276.0,224.0,298.0,522.0,21994.0,804.0,22798.0,2.0,2.0,1.0,ok
eckert_ziegler_se,Eckert & Ziegler SE,2023,1.0,1.0,0.0,1.0,0.0,3.848342,6.829972,10.678314,17916.0,711.0,18627.0,337.0,324.0,661.0,18253.0,1035.0,19288.0,4.0,3.0,1.0,ok
bechtle_ag,Bechtle AG,2023,1.0,1.0,0.0,1.0,0.0,3.920324,6.550326,10.47065,8409.0,705.0,9114.0,534.0,354.0,888.0,8943.0,1059.0,10002.0,6.0,6.0,1.0,ok
acea_s_p_a,Acea S.p.A.,2023,2.0,2.0,0.0,0.0,0.0,8.685502,0.0,8.685502,38037.0,0.0,38037.0,76.0,0.0,76.0,38113.0,0.0,38113.0,0.0,0.0,1.0,empty
westwing_group_se,Westwing Group SE,2023,1.0,1.0,0.0,1.0,0.0,2.779622,5.885747,8.665369,19638.0,565.0,20203.0,361.0,256.0,617.0,19999.0,821.0,20820.0,2.0,2.0,1.0,ok
deutsche_pfandbriefbank_ag,Deutsche Pfandbriefbank AG,2023,2.0,2.0,0.0,0.0,0.0,8.207718,0.0,8.207718,25265.0,0.0,25265.0,86.0,0.0,86.0,25351.0,0.0,25351.0,0.0,0.0,1.0,empty
caixabank_s_a,"CaixaBank, S.A.",2023,2.0,2.0,0.0,0.0,0.0,8.00943,0.0,8.00943,25643.0,0.0,25643.0,72.0,0.0,72.0,25715.0,0.0,25715.0,0.0,0.0,1.0,empty
vossloh_ag,Vossloh AG,2023,2.0,1.0,1.0,1.0,0.0,3.752665,4.092529,7.845193999999999,12122.0,554.0,12676.0,175.0,108.0,283.0,12297.0,662.0,12959.0,5.0,0.0,1.0,ok
andritz_ag,Andritz AG,2023,2.0,2.0,0.0,0.0,0.0,7.60977,0.0,7.60977,25994.0,0.0,25994.0,60.0,0.0,60.0,26054.0,0.0,26054.0,0.0,0.0,1.0,empty
volkswagen_ag_vz,Volkswagen AG Vz,2023,3.0,3.0,0.0,0.0,0.0,7.489679000000001,0.0,7.489679000000001,49852.0,0.0,49852.0,187.0,0.0,187.0,50039.0,0.0,50039.0,0.0,0.0,1.0,empty
minor_hotels_europe_americas_s_a,"Minor Hotels Europe & Americas, S.A.",2023,2.0,2.0,0.0,0.0,0.0,7.321593,0.0,7.321593,33486.0,0.0,33486.0,94.0,0.0,94.0,33580.0,0.0,33580.0,0.0,0.0,1.0,empty
pva_tepla_ag,PVA TePla AG,2023,1.0,1.0,0.0,0.0,0.0,7.150156,0.0,7.150156,17730.0,0.0,17730.0,41.0,0.0,41.0,17771.0,0.0,17771.0,0.0,0.0,1.0,empty
nemetschek_se,Nemetschek SE,2023,2.0,2.0,0.0,0.0,0.0,6.935836,0.0,6.935836,39042.0,0.0,39042.0,76.0,0.0,76.0,39118.0,0.0,39118.0,0.0,0.0,1.0,empty
verbund_ag,VERBUND AG,2023,3.0,3.0,0.0,0.0,0.0,6.723438,0.0,6.723438,53154.0,0.0,53154.0,96.0,0.0,96.0,53250.0,0.0,53250.0,0.0,0.0,1.0,empty
zalando_se,Zalando SE,2023,1.0,1.0,0.0,1.0,0.0,2.599078,4.000241,6.5993189999999995,19241.0,519.0,19760.0,182.0,76.0,258.0,19423.0,595.0,20018.0,2.0,1.0,1.0,ok
ubm_development_ag,UBM Development AG,2023,3.0,3.0,0.0,0.0,0.0,6.157001,0.0,6.157001,41397.0,0.0,41397.0,114.0,0.0,114.0,41511.0,0.0,41511.0,0.0,0.0,1.0,empty
hamborner_reit_ag_na_o_n,HAMBORNER REIT AG NA O.N.,2023,2.0,2.0,0.0,0.0,0.0,5.385076,0.0,5.385076,24167.0,0.0,24167.0,86.0,0.0,86.0,24253.0,0.0,24253.0,0.0,0.0,1.0,empty
salzgitter_ag,Salzgitter AG,2023,2.0,2.0,0.0,0.0,0.0,5.328523000000001,0.0,5.328523000000001,31300.0,0.0,31300.0,62.0,0.0,62.0,31362.0,0.0,31362.0,0.0,0.0,1.0,empty
addiko_bank_ag,Addiko Bank AG,2023,1.0,1.0,0.0,0.0,0.0,4.741413,0.0,4.741413,9884.0,0.0,9884.0,34.0,0.0,34.0,9918.0,0.0,9918.0,0.0,0.0,1.0,empty
stratec_se,STRATEC SE,2023,2.0,2.0,0.0,0.0,0.0,4.59567,0.0,4.59567,26250.0,0.0,26250.0,86.0,0.0,86.0,26336.0,0.0,26336.0,0.0,0.0,1.0,empty
max_automation_se_na_o_n,MAX AUTOMATION SE NA O.N.,2023,1.0,1.0,0.0,0.0,0.0,4.580754,0.0,4.580754,17481.0,0.0,17481.0,49.0,0.0,49.0,17530.0,0.0,17530.0,0.0,0.0,1.0,empty
w_stenrot_w_rttembergische_ag,Wüstenrot & Württembergische AG,2023,2.0,2.0,0.0,0.0,0.0,4.540296,0.0,4.540296,40930.0,0.0,40930.0,72.0,0.0,72.0,41002.0,0.0,41002.0,0.0,0.0,1.0,empty
uniqa_insurance_group_ag,UNIQA Insurance Group AG,2023,2.0,2.0,0.0,0.0,0.0,4.524462,0.0,4.524462,27557.0,0.0,27557.0,80.0,0.0,80.0,27637.0,0.0,27637.0,0.0,0.0,1.0,empty
mlp_se,MLP SE,2023,1.0,1.0,0.0,0.0,0.0,4.422698,0.0,4.422698,3672.0,0.0,3672.0,33.0,0.0,33.0,3705.0,0.0,3705.0,0.0,0.0,1.0,empty
deutsche_bank_ag,Deutsche Bank AG,2023,1.0,1.0,0.0,0.0,0.0,3.492295,0.0,3.492295,15167.0,0.0,15167.0,34.0,0.0,34.0,15201.0,0.0,15201.0,0.0,0.0,1.0,empty
lacroix_group,LACROIX Group,2023,1.0,1.0,0.0,0.0,0.0,3.380098,0.0,3.380098,15003.0,0.0,15003.0,35.0,0.0,35.0,15038.0,0.0,15038.0,0.0,0.0,1.0,empty
erste_group_bank_ag,Erste Group Bank AG,2023,1.0,1.0,0.0,0.0,0.0,3.286474,0.0,3.286474,15128.0,0.0,15128.0,29.0,0.0,29.0,15157.0,0.0,15157.0,0.0,0.0,1.0,empty
sartorius_ag_st,Sartorius AG St,2023,1.0,1.0,0.0,0.0,0.0,3.207042,0.0,3.207042,19372.0,0.0,19372.0,41.0,0.0,41.0,19413.0,0.0,19413.0,0.0,0.0,1.0,empty
kion_group_ag,KION GROUP AG,2023,1.0,1.0,0.0,0.0,0.0,3.151738,0.0,3.151738,6378.0,0.0,6378.0,34.0,0.0,34.0,6412.0,0.0,6412.0,0.0,0.0,1.0,empty
acciona_s_a,"Acciona, S.A.",2023,1.0,1.0,0.0,0.0,0.0,3.034877,0.0,3.034877,13095.0,0.0,13095.0,35.0,0.0,35.0,13130.0,0.0,13130.0,0.0,0.0,1.0,empty
mayr_melnhof_karton_ag,Mayr-Melnhof Karton AG,2023,1.0,1.0,0.0,0.0,0.0,3.031095,0.0,3.031095,5055.0,0.0,5055.0,50.0,0.0,50.0,5105.0,0.0,5105.0,0.0,0.0,1.0,empty
pierer_mobility_ag,PIERER Mobility AG,2023,1.0,1.0,0.0,0.0,0.0,2.986836,0.0,2.986836,5893.0,0.0,5893.0,35.0,0.0,35.0,5928.0,0.0,5928.0,0.0,0.0,1.0,empty
amadeus_fire_ag,Amadeus Fire AG,2023,1.0,1.0,0.0,0.0,0.0,2.968458,0.0,2.968458,6053.0,0.0,6053.0,35.0,0.0,35.0,6088.0,0.0,6088.0,0.0,0.0,1.0,empty
at_s_austria_tech_systemtech,AT&S Austria Tech.&Systemtech.,2023,1.0,1.0,0.0,0.0,0.0,2.916658,0.0,2.916658,5858.0,0.0,5858.0,37.0,0.0,37.0,5895.0,0.0,5895.0,0.0,0.0,1.0,empty
sgl_carbon_se,SGL Carbon SE,2023,1.0,1.0,0.0,0.0,0.0,2.426669,0.0,2.426669,21160.0,0.0,21160.0,28.0,0.0,28.0,21188.0,0.0,21188.0,0.0,0.0,1.0,empty
indus_holding_ag,Indus Holding AG,2023,1.0,1.0,0.0,0.0,0.0,2.361903,0.0,2.361903,11063.0,0.0,11063.0,40.0,0.0,40.0,11103.0,0.0,11103.0,0.0,0.0,1.0,empty
telekom_austria_ag,Telekom Austria AG,2023,1.0,1.0,0.0,0.0,0.0,2.254181,0.0,2.254181,19047.0,0.0,19047.0,34.0,0.0,34.0,19081.0,0.0,19081.0,0.0,0.0,1.0,empty
oesterreichische_post_ag,Oesterreichische Post AG,2023,1.0,1.0,0.0,0.0,0.0,2.192229,0.0,2.192229,10949.0,0.0,10949.0,36.0,0.0,36.0,10985.0,0.0,10985.0,0.0,0.0,1.0,empty
q_beyond_ag,q.beyond AG,2023,1.0,1.0,0.0,0.0,0.0,2.187549,0.0,2.187549,8999.0,0.0,8999.0,34.0,0.0,34.0,9033.0,0.0,9033.0,0.0,0.0,1.0,empty
rosenbauer_international_ag,Rosenbauer International AG,2023,1.0,1.0,0.0,0.0,0.0,2.159401,0.0,2.159401,8734.0,0.0,8734.0,47.0,0.0,47.0,8781.0,0.0,8781.0,0.0,0.0,1.0,empty
e_on_se,E.ON SE,2024,1.0,1.0,0.0,0.0,0.0,2.068836,0.0,2.068836,12947.0,0.0,12947.0,39.0,0.0,39.0,12986.0,0.0,12986.0,0.0,0.0,1.0,empty
tag_immobilien_ag,TAG Immobilien AG,2023,1.0,1.0,0.0,0.0,0.0,2.045986,0.0,2.045986,5049.0,0.0,5049.0,33.0,0.0,33.0,5082.0,0.0,5082.0,0.0,0.0,1.0,empty
symrise_ag,Symrise AG,2023,1.0,1.0,0.0,0.0,0.0,2.041626,0.0,2.041626,14275.0,0.0,14275.0,39.0,0.0,39.0,14314.0,0.0,14314.0,0.0,0.0,1.0,empty
schneider_electric_se,SCHNEIDER ELECTRIC SE,2024,1.0,1.0,0.0,0.0,0.0,2.022099,0.0,2.022099,12900.0,0.0,12900.0,42.0,0.0,42.0,12942.0,0.0,12942.0,0.0,0.0,1.0,empty
tubacex_s_a,"Tubacex, S.A.",2023,1.0,1.0,0.0,0.0,0.0,1.960379,0.0,1.960379,4870.0,0.0,4870.0,36.0,0.0,36.0,4906.0,0.0,4906.0,0.0,0.0,1.0,empty
ionos_group_se,IONOS Group SE,2023,1.0,1.0,0.0,0.0,0.0,1.942956,0.0,1.942956,5521.0,0.0,5521.0,34.0,0.0,34.0,5555.0,0.0,5555.0,0.0,0.0,1.0,empty
united_internet_ag,United Internet AG,2023,1.0,1.0,0.0,0.0,0.0,1.867243,0.0,1.867243,4031.0,0.0,4031.0,45.0,0.0,45.0,4076.0,0.0,4076.0,0.0,0.0,1.0,empty
tubos_reunidos,Tubos Reunidos,2023,1.0,1.0,0.0,0.0,0.0,1.862295,0.0,1.862295,3483.0,0.0,3483.0,47.0,0.0,47.0,3530.0,0.0,3530.0,0.0,0.0,1.0,empty
voestalpine_ag,voestalpine AG,2023,1.0,1.0,0.0,0.0,0.0,1.81547,0.0,1.81547,4631.0,0.0,4631.0,34.0,0.0,34.0,4665.0,0.0,4665.0,0.0,0.0,1.0,empty
semperit_ag_holding,Semperit AG Holding,2023,1.0,1.0,0.0,0.0,0.0,1.761487,0.0,1.761487,10202.0,0.0,10202.0,47.0,0.0,47.0,10249.0,0.0,10249.0,0.0,0.0,1.0,empty
baywa_ag,BayWa AG,2023,1.0,1.0,0.0,0.0,0.0,1.22666,0.0,1.22666,8421.0,0.0,8421.0,33.0,0.0,33.0,8454.0,0.0,8454.0,0.0,0.0,1.0,empty
